,Rooms,Distance,Bedroom2,Bathroom,Car,BuildingArea,Lattitude,Longtitude,Age,Price
1440,2,3.5,2,2,2,95.0,-37.7761,144.9792,16,750000
1441,2,3.5,2,1,2,92.0,-37.7918,144.9824,8,675000
1442,4,3.5,4,3,2,209.0,-37.7855,144.9789,10,1700000
1443,3,3.5,3,2,1,133.0,-37.7923,144.9776,2,1080000
1444,2,3.5,2,1,2,105.0,-37.7737,144.9822,78,1222500
1445,2,3.5,2,1,0,72.0,-37.788000000000004,144.9791,128,937500
1446,3,3.5,3,1,1,110.0,-37.7834,144.9862,128,1300000
1447,3,3.5,3,2,0,135.0,-37.7851,144.9809,128,1300000
1448,3,3.5,3,2,0,307.0,-37.7835,144.9867,120,2150000
1449,3,3.5,3,1,0,132.0,-37.7836,144.985,108,1581000
1450,2,3.5,2,1,1,48.0,-37.7794,144.989,38,602000
1451,2,3.5,2,1,1,75.0,-37.777,144.9838,38,650000
1452,3,3.5,3,2,1,103.0,-37.7839,144.9807,113,1450000
1453,2,4.4,2,1,1,60.0,-37.7833,144.9255,48,365000
1454,2,4.4,2,1,1,63.0,-37.7833,144.9255,48,425000
1455,2,4.4,2,1,1,59.0,-37.7825,144.9239,48,391000
1456,3,4.4,3,1,0,140.0,-37.7856,144.9292,118,1130000
1457,3,4.4,3,1,1,131.0,-37.7857,144.931,133,1110000
1458,2,4.4,2,1,0,78.0,-37.7839,144.9343,118,918000
1459,2,4.4,2,1,1,98.0,-37.7867,144.9342,128,730000
1460,2,4.4,2,1,0,85.0,-37.7849,144.9197,88,855000
1461,3,4.4,3,1,1,102.0,-37.7818,144.9247,88,1012000
1462,2,4.4,2,1,1,60.0,-37.7833,144.9255,48,395000
1463,2,4.4,2,2,1,79.0,-37.784,144.9356,9,556000
1464,1,4.4,1,1,1,46.0,-37.7826,144.9311,48,345000
1465,3,4.4,3,2,0,150.0,-37.7857,144.9305,118,1100000
1466,1,4.4,1,1,1,50.0,-37.788000000000004,144.9306,138,395000
1467,3,4.4,3,1,1,84.0,-37.7823,144.9278,78,1115000
1468,2,4.4,2,1,1,52.0,-37.783,144.93200000000002,48,420500
1469,4,6.4,4,2,1,130.0,-37.7943,144.8875,103,1225000
1470,3,6.4,3,1,1,98.0,-37.797,144.9051,118,1003000
1471,3,6.4,3,1,0,93.0,-37.7959,144.8863,118,840000
1472,3,6.4,3,2,0,156.0,-37.7958,144.9024,128,1362000
1473,4,6.4,4,2,1,161.0,-37.7983,144.8911,11,977000
1474,1,6.4,1,1,1,50.0,-37.7907,144.8924,48,216000
1475,3,6.4,3,2,2,106.0,-37.8012,144.8921,28,876000
1476,1,6.4,1,1,1,52.0,-37.7907,144.8924,48,227000
1477,4,6.4,4,2,2,160.0,-37.7959,144.8989,18,841000
1478,2,6.4,2,1,3,87.0,-37.8044,144.9064,18,605000
1479,2,6.4,2,1,1,35.0,-37.8014,144.8959,5,305000
1480,2,6.4,2,1,1,75.0,-37.7919,144.8854,8,480000
1481,3,6.4,3,1,1,118.0,-37.7913,144.8879,78,910000
1482,1,6.4,1,1,1,46.0,-37.7978,144.8918,48,291000
1483,2,6.4,2,1,0,98.0,-37.7922,144.891,108,752000
1484,3,6.4,3,1,3,120.0,-37.7941,144.8924,68,1155000
1485,3,6.4,3,1,1,141.0,-37.7962,144.8851,8,853000
1486,3,6.4,3,1,1,90.0,-37.7949,144.9007,33,480000
1487,4,6.4,2,1,2,87.0,-37.7901,144.8883,128,775000
1488,2,6.4,2,1,1,65.0,-37.7891,144.8912,38,281000
1489,4,6.4,4,2,3,190.0,-37.7923,144.8848,68,1300000
1490,3,6.4,3,2,2,3.0,-37.7948,144.8868,10,714000
1491,2,6.4,2,1,2,92.0,-37.7909,144.8884,78,950000
1492,3,6.4,3,1,1,115.0,-37.7975,144.8894,108,760000
1493,2,6.4,2,1,1,75.0,-37.8042,144.9049,8,420000
1494,3,6.4,2,1,1,130.0,-37.8023,144.8915,108,932000
1495,3,6.4,3,1,2,129.0,-37.7935,144.8893,118,780000
1496,2,6.4,2,1,1,69.0,-37.7903,144.891,58,295000
1497,2,6.4,2,1,1,66.0,-37.8017,144.8957,6,433000
1498,2,6.4,2,2,1,80.0,-37.7881,144.8838,4,410000
1499,2,6.4,2,1,1,103.0,-37.7988,144.90200000000002,118,1170000
1500,1,6.4,1,1,1,50.0,-37.8006,144.881,98,375000
1501,3,6.4,3,1,1,120.0,-37.8012,144.8924,78,747000
1502,3,6.4,3,1,1,99.0,-37.7956,144.8848,98,775000
1503,2,6.4,2,2,1,78.0,-37.8025,144.9073,5,571000
1504,1,6.4,1,1,1,70.0,-37.7903,144.8899,53,305000
1505,3,6.4,3,2,2,228.0,-37.7963,144.8862,38,860500
1506,2,6.4,2,1,1,75.0,-37.7992,144.8961,11,370000
1507,2,6.4,2,1,2,90.0,-37.7968,144.8887,108,711000
1508,2,6.4,2,1,1,98.0,-37.7903,144.8879,118,690500
1509,2,6.4,2,1,1,94.0,-37.7964,144.8871,118,747000
1510,2,6.4,2,1,1,93.0,-37.7966,144.9016,103,858000
1511,4,6.4,4,2,2,126.0,-37.7905,144.8882,3,699000
1512,2,6.4,2,1,1,109.0,-37.7962,144.8844,98,835000
1513,2,6.4,2,1,1,83.0,-37.7946,144.8903,48,661000
1514,2,6.4,2,1,0,108.0,-37.7959,144.8901,118,757500
1515,1,6.4,1,1,1,42.0,-37.7949,144.9007,43,282000
1516,3,6.4,3,1,1,113.0,-37.7922,144.8831,18,699000
1517,3,6.4,3,1,0,99.0,-37.795,144.88299999999998,88,850000
1518,2,6.4,2,1,1,74.0,-37.7899,144.893,48,315000
1519,3,6.4,3,1,1,94.0,-37.8059,144.901,108,740000
1520,3,6.4,3,2,2,154.0,-37.7987,144.9034,12,980000
1521,2,6.4,2,1,1,55.0,-37.789,144.8932,58,316000
1522,2,6.4,2,1,0,70.0,-37.7988,144.9045,98,760000
1523,3,6.4,3,2,2,168.0,-37.8001,144.8797,8,735000
1524,4,6.4,4,2,1,130.0,-37.7943,144.8875,103,1225000
1525,3,6.4,3,2,0,98.0,-37.7942,144.8832,88,767500
1526,2,6.4,2,2,1,79.0,-37.8006,144.9053,9,395000
1527,4,6.4,4,2,1,151.0,-37.7914,144.8957,108,815000
1528,3,6.4,3,2,2,102.0,-37.7987,144.8807,7,757000
1529,4,6.4,4,1,1,160.0,-37.7958,144.9001,108,1450000
1530,2,6.4,2,1,1,74.0,-37.7931,144.8938,128,745000
1531,2,6.4,2,1,2,275.0,-37.7939,144.8846,18,716000
1532,3,9.2,3,2,3,170.0,-37.854,145.0832,83,1735000
1533,4,9.2,4,3,2,265.0,-37.8628,145.0436,98,3400000
1534,5,9.2,4,3,2,353.0,-37.8637,145.0438,93,3730000
1535,4,9.2,4,2,2,217.0,-37.8522,145.0893,88,1800000
1536,4,9.2,4,2,1,183.0,-37.8513,145.0601,16,1998000
1537,2,9.2,2,1,1,85.0,-37.8555,145.0889,58,671000
1538,3,9.2,3,2,2,163.0,-37.8639,145.0641,12,1425000
1539,3,9.2,3,1,1,118.0,-37.8543,145.0889,78,1530000
1540,4,9.2,4,4,2,323.0,-37.8646,145.0673,33,1900000
1541,3,9.2,3,2,1,134.0,-37.852,145.0942,78,1360000
1542,5,9.2,5,3,4,327.0,-37.8554,145.0611,15,2175000
1543,4,9.2,4,3,2,314.0,-37.8523,145.0726,88,2325000
1544,4,9.2,4,2,3,314.0,-37.856,145.0691,18,2538000
1545,4,9.2,4,3,4,254.0,-37.8552,145.082,77,2300000
1546,2,9.2,2,1,1,63.0,-37.8567,145.0435,50,550000
1547,3,9.2,3,2,1,134.0,-37.852,145.0942,78,1600000
1548,3,9.2,4,2,2,157.0,-37.8501,145.059,98,2115000
1549,3,9.2,3,2,2,188.0,-37.8602,145.0925,67,1700000
1550,4,9.2,4,2,3,143.0,-37.8589,145.0413,108,2077000
1551,4,9.2,4,3,2,305.0,-37.8526,145.0848,83,2850000
1552,2,9.2,2,1,1,65.0,-37.85,145.0461,48,411000
1553,4,9.2,4,2,2,351.0,-37.8667,145.0752,9,2020000
1554,4,9.2,4,2,2,212.0,-37.8509,145.0916,88,2010000
1555,4,9.2,4,3,4,30.0,-37.8541,145.0643,88,2975000
1556,1,9.2,1,1,1,52.0,-37.8552,145.05,38,452000
1557,3,9.2,3,1,3,136.0,-37.8571,145.0766,88,1820000
1558,1,9.2,1,1,1,38.0,-37.8576,145.0452,36,291000
1559,4,9.2,4,2,2,230.0,-37.8479,145.0557,93,2376000
1560,3,9.2,3,1,2,142.0,-37.8541,145.0544,98,1456000
1561,1,9.2,1,1,1,44.0,-37.8505,145.0459,48,345000
1562,5,9.2,5,3,1,248.0,-37.8563,145.0709,98,2000000
1563,2,9.2,2,1,1,84.0,-37.8517,145.0796,58,585000
1564,4,9.2,4,3,1,266.0,-37.8581,145.078,72,1700000
1565,3,9.2,3,2,2,176.0,-37.8529,145.0605,28,1375000
1566,2,9.2,2,1,2,115.0,-37.8577,145.0576,88,920000
1567,2,9.2,2,1,1,33.0,-37.8547,145.0457,58,382000
1568,2,9.2,2,1,1,123.0,-37.8541,145.05100000000002,68,1280000
1569,5,9.2,5,4,4,206.0,-37.8627,145.0719,5,2825000
1570,3,9.2,4,2,4,217.0,-37.8577,145.0421,108,2825000
1571,4,9.2,3,3,2,26.0,-37.8503,145.0586,19,1825000
1572,5,9.2,5,3,3,326.0,-37.8582,145.0715,18,3085000
1573,2,9.2,2,2,2,184.0,-37.858000000000004,145.0696,68,1600000
1574,5,9.2,5,3,2,336.0,-37.859,145.0656,88,2352500
1575,5,9.2,5,4,2,520.0,-37.8563,145.072,9,3860000
1576,4,9.2,4,3,2,326.0,-37.8538,145.0641,88,2625000
1577,4,9.2,4,2,2,155.0,-37.8561,145.0934,58,1950000
1578,3,9.2,3,1,2,142.0,-37.8553,145.0711,88,2200000
1579,3,9.2,3,1,3,140.0,-37.8542,145.0733,88,1751000
1580,4,9.2,4,2,3,205.0,-37.8536,145.0547,88,1857000
1581,2,9.2,2,1,2,74.0,-37.8468,145.0515,78,720000
1582,3,9.2,3,1,3,107.0,-37.8471,145.05100000000002,83,1500000
1583,4,9.2,4,3,2,246.0,-37.8521,145.0657,11,2725000
1584,3,9.2,3,1,2,153.0,-37.8575,145.0554,88,2800000
1585,3,9.2,3,1,2,143.0,-37.8538,145.0842,77,1665000
1586,2,9.2,2,1,1,80.0,-37.8555,145.0518,58,600000
1587,3,9.2,3,1,2,607.0,-37.8578,145.0919,78,1420000
1588,5,9.2,5,2,2,354.0,-37.8515,145.0922,3,2410000
1589,4,9.2,4,2,2,216.0,-37.8516,145.061,88,2100000
1590,4,9.2,4,2,2,295.0,-37.8509,145.0856,52,2950000
1591,5,9.2,5,2,2,270.0,-37.8649,145.0547,93,3365000
1592,3,9.2,3,2,2,193.0,-37.8547,145.0771,43,1931000
1593,2,9.2,2,1,2,107.0,-37.8511,145.0428,108,1250000
1594,5,9.2,5,3,2,672.0,-37.8529,145.0806,88,2400000
1595,3,13.0,3,1,2,118.0,-37.6972,144.9431,58,610000
1596,3,13.0,3,1,3,144.0,-37.6979,144.9335,58,610000
1597,3,13.0,3,1,2,127.0,-37.6988,144.9372,53,806500
1598,4,13.0,4,2,1,138.0,-37.6964,144.9314,1,550000
1599,3,13.0,3,1,4,105.0,-37.6988,144.9438,68,822000
1600,3,13.0,3,2,3,136.0,-37.7115,144.9147,68,980000
1601,2,13.0,2,1,1,100.0,-37.7072,144.9252,8,430000
1602,2,13.0,2,1,1,114.0,-37.7082,144.9178,8,540000
1603,3,13.0,3,1,4,97.0,-37.6986,144.9243,68,737000
1604,3,13.0,3,2,2,3.0,-37.702,144.9507,68,460000
1605,3,13.0,3,2,1,130.0,-37.7112,144.9142,4,545000
1606,3,13.0,3,1,4,140.0,-37.7007,144.9378,58,670000
1607,4,13.0,4,1,4,124.0,-37.7104,144.9088,62,702000
1608,2,13.0,2,1,1,115.0,-37.705999999999996,144.9245,68,730000
1609,3,13.0,3,1,3,81.0,-37.7005,144.9185,68,711500
1610,5,13.0,5,4,4,176.0,-37.7028,144.9377,68,810000
1611,2,13.0,2,1,1,61.0,-37.711,144.9178,48,250000
1612,3,13.0,3,1,1,106.0,-37.7001,144.9291,48,460000
1613,3,13.0,3,1,2,120.0,-37.7,144.9427,58,793000
1614,2,13.0,2,1,1,74.0,-37.7071,144.9176,48,340000
1615,3,13.0,3,1,1,130.0,-37.6949,144.9122,18,447500
1616,3,13.0,3,1,1,125.0,-37.7029,144.9053,58,588000
1617,3,13.0,3,1,2,96.0,-37.7025,144.9504,58,420000
1618,2,13.0,2,1,2,81.0,-37.7002,144.9428,18,410000
1619,3,13.0,3,1,1,85.0,-37.6966,144.9331,68,525000
1620,3,13.0,3,1,4,102.0,-37.7021,144.9136,58,703000
1621,4,13.0,3,2,1,150.0,-37.7006,144.9299,4,608000
1622,4,13.0,4,3,2,131.0,-37.7102,144.9112,4,607000
1623,3,13.0,3,2,2,180.0,-37.6955,144.9389,48,765500
1624,3,13.0,3,1,2,99.0,-37.7098,144.9163,4,470000
1625,3,13.0,3,1,2,142.0,-37.7002,144.9408,58,580000
1626,2,13.0,2,1,2,91.0,-37.7117,144.9135,6,620250
1627,3,13.0,3,1,1,104.0,-37.6955,144.9253,58,710000
1628,4,13.0,3,1,2,130.0,-37.7002,144.9232,58,630000
1629,3,13.0,3,1,4,139.0,-37.7051,144.9069,50,600000
1630,3,13.0,3,2,2,129.0,-37.7073,144.9277,8,550000
1631,4,13.0,4,1,2,159.0,-37.6975,144.9065,50,600000
1632,4,13.0,4,3,2,192.0,-37.7111,144.9275,4,1217500
1633,3,13.0,3,1,2,150.0,-37.7009,144.9291,58,600000
1634,3,13.0,3,2,2,146.0,-37.6977,144.9071,43,570000
1635,3,13.0,3,1,4,100.0,-37.7097,144.9351,58,762700
1636,2,13.0,2,1,1,89.0,-37.7081,144.912,6,465000
1637,2,13.0,2,1,1,88.0,-37.7067,144.9331,63,741250
1638,4,13.0,4,2,8,304.0,-37.7063,144.9273,83,1000000
1639,4,13.0,4,2,2,180.0,-37.7005,144.9258,68,630000
1640,3,13.0,3,1,3,135.0,-37.6967,144.9116,68,670000
1641,2,13.0,2,1,1,77.0,-37.7074,144.9086,5,417000
1642,3,13.0,3,1,2,143.0,-37.7047,144.9087,17,600000
1643,3,13.0,3,2,1,121.0,-37.6952,144.9256,8,440000
1644,3,13.0,3,1,2,116.0,-37.7019,144.9225,68,660000
1645,2,13.0,2,1,1,155.0,-37.6972,144.9239,18,270000
1646,4,13.0,4,2,4,194.0,-37.6979,144.9377,48,825000
1647,4,13.0,4,2,1,258.0,-37.6969,144.9334,13,638000
1648,3,13.6,3,2,2,138.0,-37.709,144.8925,17,631000
1649,3,13.6,3,2,1,19.0,-37.7068,144.8963,13,532000
1650,3,13.6,3,2,1,139.0,-37.709,144.8964,14,504000
1651,3,13.6,3,2,2,138.0,-37.7087,144.8962,18,468000
1652,4,13.6,4,2,2,264.0,-37.705,144.9004,13,802500
1653,4,13.6,4,2,2,213.0,-37.7016,144.8974,11,709000
1654,3,13.6,3,2,1,134.0,-37.7076,144.8961,14,485000
1655,3,13.6,3,2,1,141.0,-37.704,144.8989,10,540000
1656,3,13.6,3,2,1,136.0,-37.7091,144.8958,13,390000
1657,4,13.6,4,2,2,251.0,-37.7062,144.8978,18,800000
1658,4,13.6,4,2,2,213.0,-37.7016,144.8974,11,740000
1659,3,12.1,3,1,2,116.0,-37.711,144.9478,58,605000
1660,3,12.1,3,1,2,103.0,-37.7076,144.9481,48,685500
1661,2,12.1,2,1,1,98.0,-37.7153,144.9507,68,610000
1662,3,12.1,3,1,1,112.0,-37.7124,144.9514,48,630000
1663,4,12.1,4,3,5,268.0,-37.7127,144.9489,8,870000
1664,3,12.1,3,2,2,129.0,-37.7149,144.9473,68,810000
1665,2,12.1,2,1,2,96.0,-37.7132,144.9488,8,487000
1666,4,12.1,2,2,2,168.0,-37.7056,144.9384,68,700000
1667,4,12.1,4,2,1,161.0,-37.7062,144.9387,48,600500
1668,3,12.1,3,1,2,134.0,-37.7106,144.9491,48,730000
1669,3,12.1,3,2,2,116.0,-37.7094,144.9377,58,800000
1670,3,12.1,3,2,2,251.0,-37.715,144.9475,7,750000
1671,3,12.1,3,1,1,115.0,-37.7077,144.9438,58,740000
1672,3,12.1,3,1,2,106.0,-37.7157,144.9507,48,646000
1673,3,12.1,3,2,3,113.0,-37.7073,144.9486,18,545000
1674,4,12.1,3,1,2,176.0,-37.704,144.9399,58,777000
1675,2,12.1,3,3,1,103.0,-37.7098,144.9424,68,722000
1676,2,12.1,2,1,3,102.0,-37.7128,144.9471,58,545000
1677,3,12.1,3,2,2,115.0,-37.707,144.9411,6,510000
1678,3,12.1,4,1,3,95.0,-37.7133,144.947,53,631500
1679,3,12.1,3,1,3,142.0,-37.7107,144.9419,58,550000
1680,2,12.1,2,1,1,2.0,-37.714,144.939,48,330000
1681,2,12.1,2,1,1,92.0,-37.7099,144.938,58,715888
1682,2,12.1,2,1,1,110.0,-37.707,144.9413,6,468000
1683,2,12.1,2,1,2,79.0,-37.7128,144.9496,28,515000
1684,2,13.7,2,1,1,87.0,-37.9355,145.0008,43,895000
1685,2,13.7,2,1,1,74.0,-37.9419,145.0019,43,587000
1686,4,13.7,3,3,2,320.0,-37.9419,145.0152,3,2800000
1687,4,13.7,4,3,2,300.0,-37.9389,145.0062,114,3250000
1688,4,13.7,4,2,3,187.0,-37.9319,145.0173,93,2140000
1689,4,13.7,4,2,2,242.0,-37.9324,145.0235,7,1600000
1690,3,13.7,3,1,2,109.0,-37.9338,145.0226,20,1003500
1691,2,13.7,2,1,1,85.0,-37.939,145.0137,53,802000
1692,3,13.7,3,1,3,125.0,-37.9399,145.0204,63,1560000
1693,2,13.7,2,1,1,86.0,-37.9389,145.0186,33,760000
1694,2,13.7,2,1,1,104.0,-37.9373,145.0027,13,616000
1695,4,13.7,4,1,1,90.0,-37.9437,145.0175,63,1680000
1696,3,13.7,4,2,3,113.0,-37.9395,145.0088,34,1120000
1697,4,13.7,4,3,3,325.0,-37.9326,144.9997,98,3200000
1698,4,13.7,4,3,2,220.0,-37.9381,145.0161,4,1250000
1699,4,13.7,4,3,4,248.0,-37.9429,145.0072,93,2000000
1700,5,13.7,4,2,2,224.0,-37.9419,145.0156,68,1805000
1701,4,13.7,3,1,2,162.0,-37.944,145.0015,118,2600000
1702,5,13.7,5,3,4,413.0,-37.9427,145.0085,10,3470000
1703,3,13.7,3,2,2,120.0,-37.9449,145.0144,48,1050000
1704,3,13.7,3,1,1,115.0,-37.9396,145.0156,58,810000
1705,3,13.7,3,2,2,137.0,-37.933,144.9975,48,1460000
1706,5,13.7,3,2,2,204.0,-37.9386,145.006,117,3075000
1707,2,13.7,2,2,1,118.0,-37.9442,145.0018,48,875500
1708,5,13.7,5,4,2,324.0,-37.9332,145.0226,68,2600000
1709,5,13.7,5,2,2,364.0,-37.946,145.0181,68,1705000
1710,4,13.7,4,2,0,613.0,-37.9446,145.0201,68,1515000
1711,5,13.7,5,3,2,323.0,-37.9372,145.0101,7,2980000
1712,4,13.7,4,3,4,305.0,-37.9336,144.9999,18,2200000
1713,3,13.7,3,2,1,140.0,-37.9391,145.012,31,1100000
1714,4,13.7,4,3,2,303.0,-37.9449,145.0068,21,3325000
1715,2,13.7,2,2,1,70.0,-37.9462,145.0212,11,450000
1716,2,13.7,2,1,1,61.0,-37.9436,145.0027,48,500000
1717,4,13.7,4,3,2,228.0,-37.9369,145.0163,68,1460000
1718,4,13.7,4,3,2,209.0,-37.9401,145.0083,68,1740000
1719,4,13.7,4,2,1,184.0,-37.9315,145.0109,83,1800000
1720,4,13.7,4,2,1,231.0,-37.9382,144.9997,78,2160000
1721,4,13.7,5,2,2,260.0,-37.9407,145.0104,93,2250000
1722,4,13.7,4,2,2,188.0,-37.9446,145.0092,93,2130000
1723,2,14.5,2,1,1,75.0,-37.9367,145.0322,58,400000
1724,3,14.5,2,2,2,140.0,-37.9431,145.0267,68,926000
1725,3,14.5,3,1,3,106.0,-37.9428,145.0296,48,1070000
1726,2,14.5,2,1,1,107.0,-37.9432,145.0348,24,801000
1727,3,14.5,3,2,1,3.0,-37.9355,145.0276,13,1150000
1728,2,14.5,2,1,1,68.0,-37.933,145.0322,11,472000
1729,3,14.5,3,2,2,150.0,-37.9431,145.0274,68,1300000
1730,4,14.5,4,2,2,154.0,-37.9405,145.0346,16,1200000
1731,4,4.6,4,2,2,210.0,-37.8344,145.0422,13,1650000
1732,4,4.6,4,2,1,235.0,-37.8183,145.0371,113,2670000
1733,1,4.6,1,1,1,53.0,-37.8303,145.0341,68,348000
1734,3,4.6,3,1,1,122.0,-37.8243,145.0328,49,1189000
1735,2,4.6,2,2,1,82.0,-37.8154,145.0369,4,610000
1736,1,4.6,1,1,1,63.0,-37.8299,145.0422,23,492000
1737,2,4.6,2,1,1,64.0,-37.8249,145.0342,88,806000
1738,3,4.6,3,2,1,176.0,-37.8155,145.019,78,2000000
1739,2,4.6,2,1,2,88.0,-37.8186,145.017,58,753000
1740,1,4.6,1,1,1,52.0,-37.8177,145.0424,48,330000
1741,3,4.6,3,1,0,108.0,-37.8214,145.0437,128,1420000
1742,2,4.6,2,1,1,60.0,-37.8216,145.0343,4,495000
1743,1,4.6,1,1,0,56.0,-37.8294,145.0382,52,292000
1744,2,4.6,2,1,1,76.0,-37.8143,145.0322,15,580000
1745,3,4.6,3,2,1,155.0,-37.8236,145.0425,80,1300000
1746,3,4.6,3,1,0,90.0,-37.8173,145.0252,118,1300000
1747,2,4.6,2,1,1,52.0,-37.8192,145.0385,48,440000
1748,3,4.6,3,3,2,145.0,-37.8144,145.0153,19,1000000
1749,3,4.6,3,1,1,109.0,-37.8155,145.0385,108,1741000
1750,2,4.6,2,1,1,78.0,-37.8343,145.0364,58,655000
1751,1,4.6,1,1,1,57.0,-37.8272,145.0343,14,488000
1752,3,4.6,3,1,1,150.0,-37.8165,145.02100000000002,108,2065000
1753,1,4.6,1,1,1,51.0,-37.8208,145.0456,58,350000
1754,3,4.6,3,1,1,130.0,-37.814,145.0212,118,1712000
1755,1,4.6,1,1,1,50.0,-37.8128,145.0171,78,480000
1756,4,4.6,4,2,2,220.0,-37.814,145.0175,128,3225000
1757,1,4.6,1,1,1,41.0,-37.8155,145.0161,68,400000
1758,4,4.6,4,2,3,180.0,-37.8271,145.0243,16,1650000
1759,5,4.6,4,2,3,340.0,-37.8257,145.0321,128,3950000
1760,2,4.6,2,1,1,72.0,-37.8271,145.0347,53,587500
1761,2,4.6,2,1,1,70.0,-37.8268,145.0344,5,560000
1762,4,4.6,4,2,1,173.0,-37.8142,145.0252,128,1936000
1763,5,4.6,5,4,3,435.0,-37.8291,145.0308,88,4250000
1764,3,4.6,3,1,1,75.0,-37.8153,145.02100000000002,48,630000
1765,3,4.6,3,2,0,148.0,-37.8169,145.0234,108,1560000
1766,3,4.6,3,2,2,88.0,-37.8268,145.0344,4,840000
1767,3,4.6,3,3,2,178.0,-37.824,145.0427,7,1780000
1768,2,4.6,2,1,1,93.0,-37.8184,145.0163,78,815000
1769,3,4.6,3,2,1,196.0,-37.8235,145.029,8,1975000
1770,2,4.6,2,1,1,73.0,-37.8177,145.0424,53,657500
1771,4,4.6,4,4,2,373.0,-37.8168,145.0321,105,5050000
1772,1,4.6,1,1,1,52.0,-37.8261,145.0269,48,445000
1773,3,4.6,3,1,3,92.0,-37.8176,145.0204,118,1180000
1774,2,4.6,2,1,1,70.0,-37.813,145.0207,48,470000
1775,2,4.6,2,1,1,76.0,-37.8226,145.0368,13,485000
1776,4,4.6,3,2,4,158.0,-37.839,145.0418,78,1800000
1777,3,4.6,3,1,1,125.0,-37.8253,145.0287,118,1855000
1778,2,4.6,2,1,3,70.0,-37.8183,145.0194,53,665000
1779,3,4.6,3,1,1,103.0,-37.8172,145.0243,128,1551000
1780,2,4.6,2,1,1,71.0,-37.8183,145.0423,58,612500
1781,3,4.6,3,2,0,171.0,-37.8169,145.02100000000002,128,2410000
1782,2,4.6,2,1,1,82.0,-37.8142,145.0308,17,715000
1783,2,4.6,2,2,1,151.0,-37.813,145.0167,43,1055000
1784,4,4.6,4,2,2,275.0,-37.8246,145.026,128,1976000
1785,1,4.6,1,1,1,56.0,-37.8158,145.0342,58,499000
1786,2,4.6,2,1,1,85.0,-37.8157,145.0273,48,495000
1787,5,4.6,5,3,2,344.0,-37.8144,145.0279,98,3750000
1788,3,4.6,3,2,1,126.0,-37.8159,145.0219,128,1400000
1789,1,4.6,1,1,1,44.0,-37.8222,145.0329,4,370000
1790,2,4.6,2,2,2,89.0,-37.8213,145.0224,18,627500
1791,2,10.5,2,1,2,120.0,-37.7501,145.0505,88,815000
1792,2,10.5,2,2,1,107.0,-37.7426,145.0556,11,565000
1793,3,10.5,3,2,2,192.0,-37.7453,145.0559,68,994000
1794,3,10.5,3,1,0,130.0,-37.7477,145.0481,68,785000
1795,3,10.5,3,2,2,118.0,-37.7424,145.0519,13,620000
1796,3,10.5,3,2,2,125.0,-37.7449,145.0523,6,706750
1797,2,10.5,2,1,1,84.0,-37.7418,145.0513,68,584000
1798,3,10.5,3,2,2,134.0,-37.7358,145.0546,58,909000
1799,4,10.5,4,2,2,161.0,-37.7404,145.0582,58,1086000
1800,2,10.5,2,1,1,78.0,-37.7365,145.0545,68,680000
1801,2,10.5,2,1,3,85.0,-37.7377,145.0541,68,650000
1802,5,10.5,5,2,2,172.0,-37.7487,145.0522,46,890000
1803,3,10.5,3,1,2,90.0,-37.7422,145.05,63,650000
1804,2,10.5,2,1,1,87.0,-37.7416,145.0567,10,605000
1805,8,10.5,8,4,4,115.0,-37.7426,145.048,58,770000
1806,3,10.5,3,1,2,118.0,-37.7406,145.0483,58,950000
1807,4,10.5,4,1,2,208.0,-37.7477,145.0565,43,856000
1808,3,10.5,3,2,2,200.0,-37.7358,145.0559,6,600000
1809,3,10.5,3,1,1,101.0,-37.7416,145.0481,68,915000
1810,2,10.5,2,1,1,83.0,-37.747,145.0575,48,400000
1811,3,10.5,3,1,1,90.0,-37.7363,145.0506,58,550000
1812,2,10.5,2,1,2,80.0,-37.7435,145.0486,63,590000
1813,2,10.5,2,1,3,97.0,-37.7333,145.0588,68,920000
1814,2,10.5,2,1,2,79.0,-37.7428,145.0557,63,460000
1815,4,10.5,4,2,1,191.0,-37.7478,145.0477,68,1000500
1816,3,10.5,3,1,1,99.0,-37.7432,145.0479,58,631000
1817,3,9.4,2,1,2,86.0,-37.7456,145.0397,53,691000
1818,3,9.4,3,1,1,87.0,-37.7369,145.0376,58,560000
1819,2,9.4,2,1,1,90.0,-37.7383,145.036,5,370000
1820,3,9.4,3,1,1,86.0,-37.7369,145.0422,63,532000
1821,2,9.4,2,1,1,111.0,-37.7441,145.0379,58,515500
1822,3,9.4,3,1,3,88.0,-37.746,145.0422,68,800000
1823,2,9.4,2,1,2,88.0,-37.7389,145.0393,68,620000
1824,2,9.4,2,1,1,85.0,-37.7444,145.047,48,360000
1825,2,9.4,2,1,1,81.0,-37.7341,145.0434,63,440500
1826,4,9.4,4,1,1,152.0,-37.7466,145.0428,63,758000
1827,3,9.4,3,1,1,13.0,-37.739000000000004,145.0481,38,480000
1828,4,9.4,4,2,2,196.0,-37.738,145.0374,28,715000
1829,3,9.4,3,1,2,18.0,-37.747,145.0389,53,646250
1830,3,9.4,3,1,1,106.0,-37.7344,145.04399999999998,58,1375000
1831,3,9.4,3,1,2,99.0,-37.7386,145.0387,68,722000
1832,2,9.4,2,1,3,77.0,-37.7443,145.0462,58,725000
1833,3,9.4,2,1,1,85.0,-37.7399,145.0369,58,465000
1834,2,13.0,2,1,1,97.0,-37.8931,145.0791,68,1550000
